date,ftse100,sp500_usd,fx
8/15/2002,4327.5,930.25,0.651041666666667
8/16/2002,4330,928.77,0.650533437418683
8/19/2002,4426.8,950.7,0.654793085385018
8/20/2002,4368.9,937.43,0.655050438883794
8/21/2002,4364.8,949.36,0.6538084341288
8/22/2002,4434.7,962.7,0.658241179568194
8/23/2002,4389.8,940.86,0.657246138678935
8/27/2002,4449.7,934.82,0.653381247958184
8/28/2002,4274,917.87,0.650914534921565
8/29/2002,4209.3,917.8,0.645827951433738
8/30/2002,4227.3,916.07,0.646161798914448
9/3/2002,4028.6,878.02,0.64
9/4/2002,4026.9,893.4,0.639304436772791
9/5/2002,4011,879.15,0.638569604086846
9/6/2002,4107.2,893.92,0.641148938898506
9/9/2002,4062.4,902.96,0.641642605068977
9/10/2002,4175.5,909.58,0.643335048893464
9/11/2002,4210.7,909.45,0.645494448747741
9/12/2002,4084.9,886.91,0.643128175445366
9/13/2002,4008,889.81,0.641642605068977
9/16/2002,4044.3,891.1,0.647668393782383
9/17/2002,4025.1,873.52,0.651763018966304
9/18/2002,3865.4,869.46,0.644122383252818
9/19/2002,3813.5,843.32,0.643293663557414
9/20/2002,3860.1,845.39,0.642756138321121
9/23/2002,3739.4,833.7,0.642054574638844
9/24/2002,3671.1,819.29,0.64246707356248
9/25/2002,3696.2,839.66,0.64
9/26/2002,3850.6,854.95,0.642549636959455
9/27/2002,3907.2,827.37,0.64316953949061
9/30/2002,3721.8,815.28,0.636942675159236
10/1/2002,3797.4,847.91,0.636618283677107
10/2/2002,3905.2,827.91,0.638773554774832
10/3/2002,3880.3,818.95,0.636780438104941
10/4/2002,3813.8,800.58,0.637348629700446
10/7/2002,3780.9,785.28,0.639263568369239
10/8/2002,3730.5,798.55,0.642302010405293
10/9/2002,3742.4,776.76,0.641231163834562
10/10/2002,3777.3,835.32,0.64
10/11/2002,3953.4,841.44,0.640820249919898
10/15/2002,4130.3,881.27,0.643417835542401
10/16/2002,4057.7,860.02,0.643376439554784
10/17/2002,4170.7,879.2,0.644122383252818
10/18/2002,4130.5,884.39,0.646788694133627
10/21/2002,4133.8,899.72,0.648592554157478
10/22/2002,4118.9,890.16,0.646705037832245
10/23/2002,4006.9,896.14,0.645202916317182
10/24/2002,4103.7,882.5,0.646078304690529
10/25/2002,4051.1,897.65,0.643790639284105
10/28/2002,4090.5,890.23,0.640943468786053
10/29/2002,3935.9,882.15,0.641642605068977
10/30/2002,4002.7,890.71,0.642343268242549
10/31/2002,4039.7,885.76,0.639795265515035
11/1/2002,3997,900.96,0.639467962655071
11/4/2002,4141.5,908.35,0.643293663557414
11/5/2002,4146.1,915.39,0.64
11/6/2002,4103.7,923.76,0.64143681847338
11/7/2002,4081.3,894.74,0.633071663712332
11/8/2002,4034.6,876.19,0.628338045868677
11/12/2002,4085,882.95,0.629762579507526
11/13/2002,4029.4,882.53,0.630914826498423
11/14/2002,4053.1,904.27,0.633392449961997
11/15/2002,4091.6,909.83,0.633312222925903
11/18/2002,4116,900.36,0.633312222925903
11/19/2002,4096.5,896.74,0.629722921914358
11/20/2002,4094.9,914.15,0.634920634920635
11/21/2002,4190,933.76,0.634799720688123
11/22/2002,4175.2,930.55,0.633793890226898
11/25/2002,4122.2,932.87,0.638284291823578
11/26/2002,4071,913.31,0.645786244752987
11/27/2002,4144.2,938.87,0.647668393782383
11/29/2002,4169.4,936.31,0.642962772455475
12/2/2002,4154.3,934.53,0.642880102860816
12/3/2002,4075.4,920.75,0.637470516988589
12/4/2002,4048.6,917.58,0.637673766101263
12/5/2002,4032.4,906.55,0.636618283677107
12/6/2002,4013.5,912.23,0.635727908455181
12/9/2002,3933.9,892,0.63351282863478
12/10/2002,3925,904.45,0.636983247340595
12/11/2002,3974.9,904.96,0.635162601626016
12/12/2002,3935.3,901.58,0.632911392405063
12/13/2002,3878.1,889.48,0.629089079013588
12/16/2002,3984,910.4,0.628733102797862
12/17/2002,3908.7,902.99,0.626448662532106
12/18/2002,3835.2,891.12,0.625
12/19/2002,3841.4,884.25,0.625547353934693
12/20/2002,3889.9,895.76,0.624414611301905
12/23/2002,3936.9,897.38,0.630119722747322
12/24/2002,3942.1,892.47,0.62664494297531
12/27/2002,3829.4,875.4,0.6241418050181
12/30/2002,3900.6,879.39,0.6232859636001
12/31/2002,3940.4,879.82,0.621310966138552
1/2/2003,4009.5,909.03,0.625978090766823
1/3/2003,4004.9,908.59,0.623247117482082
1/6/2003,4001.4,929.01,0.621890547263682
1/7/2003,3957.4,922.93,0.622858922454064
1/8/2003,3924.8,909.93,0.622548714436905
1/9/2003,3934,927.57,0.62363579669473
1/10/2003,3974.1,927.57,0.621929224454257
1/13/2003,3948.3,926.26,0.623830318153462
1/14/2003,3945.6,931.66,0.622277535780958
1/15/2003,3887.8,918.22,0.623869237007923
1/16/2003,3881.8,914.6,0.62216138866422
1/17/2003,3820.6,901.78,0.618314474741854
1/21/2003,3736.7,887.62,0.620231966755567
1/22/2003,3678,878.36,0.618735305036505
1/23/2003,3622.2,887.34,0.616029076572414
1/24/2003,3603.7,861.4,0.612745098039216
1/27/2003,3480.8,847.48,0.611583389395144
1/28/2003,3490,858.54,0.609756097560976
1/29/2003,3483.8,864.36,0.607644163577809
1/30/2003,3578.7,844.61,0.606722485135299
1/31/2003,3567.4,855.7,0.607976653696498
2/3/2003,3689.4,860.32,0.609570252971655
2/4/2003,3590.1,848.2,0.606796116504854
2/5/2003,3678.7,843.59,0.607718018839259
2/6/2003,3597,838.15,0.611471199706494
2/7/2003,3599.2,829.69,0.614099729796119
2/10/2003,3579.1,835.97,0.614439324116744
2/11/2003,3669.2,829.2,0.61755079355277
2/12/2003,3616.1,818.68,0.619003404518725
2/13/2003,3610.8,817.37,0.616941205503116
2/14/2003,3611.9,834.89,0.620925178515989
2/18/2003,3729.5,851.17,0.628101249921487
2/19/2003,3658.3,845.13,0.626684213824654
2/20/2003,3687.2,837.1,0.627943485086342
2/21/2003,3727.1,848.17,0.630358043368633
2/24/2003,3701.8,832.58,0.630517023959647
2/25/2003,3621.5,838.57,0.635849176575316
2/26/2003,3593.3,827.55,0.632671137542705
2/27/2003,3569.9,837.28,0.63299151791366
2/28/2003,3655.6,841.15,0.635445129313084
3/3/2003,3684.7,834.81,0.634719136781974
3/4/2003,3625.3,821.99,0.632111251580278
3/5/2003,3563.5,829.85,0.624882834468537
3/6/2003,3555.4,822.1,0.623091781419403
3/7/2003,3491.6,828.89,0.624219725343321
3/10/2003,3436,807.48,0.624726682076591
3/11/2003,3452.7,800.73,0.623519142037661
3/12/2003,3287,804.19,0.62000124000248
3/13/2003,3486.9,831.9,0.62278134147101
3/14/2003,3601.8,833.27,0.632071297642374
3/17/2003,3722.3,862.79,0.637673766101263
3/18/2003,3747.3,866.45,0.640040962621608
3/19/2003,3765.4,874.02,0.639059304703477
3/20/2003,3765.7,875.67,0.638162093171666
3/21/2003,3861.1,895.79,0.638569604086846
3/24/2003,3743.3,864.23,0.63500127000254
3/25/2003,3762,874.74,0.636658814541287
3/26/2003,3793.1,869.95,0.635243298183204
3/27/2003,3729.1,868.52,0.6379178361827
3/28/2003,3708.5,863.5,0.638039941300326
3/31/2003,3613.3,848.18,0.633312222925903
4/1/2003,3684.8,858.48,0.634236062662523
4/2/2003,3753.4,880.9,0.638610383804841
4/3/2003,3771.1,876.45,0.636213258684311
4/4/2003,3814.4,878.85,0.641148938898506
4/7/2003,3935.8,879.93,0.645161290322581
4/8/2003,3868.8,878.29,0.644870058683175
4/9/2003,3861.4,865.99,0.642590926616116
4/10/2003,3803.3,871.58,0.636172784528278
4/11/2003,3808.1,868.3,0.636415706739642
4/14/2003,3849.4,885.23,0.636415706739642
4/15/2003,3916.8,890.81,0.636739891754218
4/16/2003,3854.9,879.91,0.635324015247776
4/17/2003,3889.2,893.58,0.63500127000254
4/22/2003,3917.7,911.37,0.634195839675292
4/23/2003,3966.5,919.02,0.632311097059753
4/24/2003,3899,911.43,0.62613486945088
4/25/2003,3870.2,898.81,0.628338045868677
4/28/2003,3940.3,914.84,0.628693574751666
4/29/2003,3927.8,917.84,0.628772635814889
4/30/2003,3926,916.92,0.625
5/1/2003,3880.1,916.3,0.621002297708502
5/2/2003,3952.6,930.08,0.624219725343321
5/6/2003,4006.4,934.39,0.619578686493185
5/7/2003,3992.9,929.62,0.627746390458255
5/8/2003,3928.9,920.27,0.623674691281028
5/9/2003,3969.4,933.41,0.623247117482082
5/12/2003,3987.4,945.11,0.621310966138552
5/13/2003,3999.9,942.3,0.62142679592344
5/14/2003,3975,939.28,0.618697024067314
5/15/2003,4011.1,946.67,0.614930512852048
5/16/2003,4049,944.3,0.615725632658088
5/19/2003,3941.3,920.77,0.611545988258317
5/20/2003,3971.6,919.73,0.610016470444702
5/21/2003,3936.4,923.42,0.609198903441974
5/22/2003,3990.4,931.87,0.611770463722012
5/23/2003,3979.8,933.22,0.610649731314118
5/27/2003,3992.4,951.48,0.609756097560976
5/28/2003,4071.9,953.22,0.611620795107034
5/29/2003,4083.6,949.64,0.606648871633099
5/30/2003,4048.1,963.59,0.610016470444702
6/2/2003,4129.3,967,0.610798924993892
6/3/2003,4115.7,971.56,0.614326084285539
6/4/2003,4126.6,986.24,0.612257393008021
6/5/2003,4104.3,990.14,0.602518527444719
6/6/2003,4150.8,987.76,0.601612321020335
6/9/2003,4129.1,975.93,0.607828835399951
6/10/2003,4113,984.84,0.605216970283847
6/11/2003,4150.1,997.48,0.599700149925038
6/12/2003,4161.3,998.51,0.599448507373217
6/13/2003,4134.1,988.61,0.599664188054689
6/16/2003,4152.9,1010.74,0.594707106749926
6/17/2003,4190.4,1011.66,0.593824228028504
6/18/2003,4207,1010.09,0.595308965353018
6/19/2003,4131.5,994.7,0.597371565113501
6/20/2003,4160.1,995.69,0.600817111271329
6/23/2003,4087.9,981.64,0.599448507373217
6/24/2003,4060.9,983.45,0.602155717468537
6/25/2003,4067.9,975.32,0.595699052838506
6/26/2003,4041.7,985.82,0.600961538461538
6/27/2003,4067.8,976.22,0.606354596167839
6/30/2003,4031.2,974.5,0.604997277512251
7/1/2003,3963.9,982.32,0.60146758089739
7/2/2003,4006.9,993.75,0.600744923705395
7/3/2003,4024.8,985.7,0.598157674362962
7/7/2003,4074.8,1004.42,0.605510142294883
7/8/2003,4073.6,1007.84,0.612519906896974
7/9/2003,4054.7,1002.21,0.613271188519563
7/10/2003,4028.8,988.7,0.612519906896974
7/11/2003,4058.1,998.14,0.612632481774184
7/14/2003,4127.6,1003.86,0.615839389087326
7/15/2003,4102.5,1000.42,0.625547353934693
7/16/2003,4077.1,994.09,0.626880641925777
7/17/2003,4056.6,981.73,0.629207827345372
7/18/2003,4073.2,993.32,0.63023886052814
7/21/2003,4044.3,978.8,0.624609618988132
7/22/2003,4079.7,988.11,0.625860558267618
7/23/2003,4086.5,988.61,0.621504039776259
7/24/2003,4149.6,981.6,0.620732464307883
7/25/2003,4131.2,998.68,0.617360167921966
7/28/2003,4148.8,996.52,0.614552605703048
7/29/2003,4137,989.28,0.61633281972265
7/30/2003,4141.2,987.49,0.618543947547473
7/31/2003,4157,990.31,0.621504039776259
8/1/2003,4098.4,980.15,0.623247117482082
8/4/2003,4100.1,982.82,0.621890547263682
8/5/2003,4121,965.46,0.621697233447311
8/6/2003,4070.4,967.08,0.621851874883403
8/7/2003,4095.6,974.12,0.618429189857761
8/8/2003,4147.8,977.59,0.621890547263682
8/11/2003,4176.7,980.59,0.62235499128703
8/12/2003,4185.6,990.35,0.623908160718742
8/13/2003,4180.7,984.03,0.621813207312523
8/14/2003,4237.8,990.51,0.625
8/15/2003,4247.3,990.67,0.62664494297531
8/18/2003,4272.1,999.74,0.629287017808823
8/19/2003,4250.8,1002.35,0.630040322580645
8/20/2003,4217.4,1000.3,0.628061801281246
8/21/2003,4223.5,1003.27,0.631113916061849
8/22/2003,4225.9,993.06,0.634719136781974
8/26/2003,4177.4,996.73,0.635647088736334
8/27/2003,4206.4,996.79,0.635081925568398
8/28/2003,4198,1002.84,0.634115409004439
8/29/2003,4161.1,1008.01,0.63399480124263
9/2/2003,4204.4,1021.99,0.635324015247776
9/3/2003,4262.1,1026.27,0.635647088736334
9/4/2003,4248.8,1027.97,0.63351282863478
9/5/2003,4257.2,1021.39,0.629287017808823
9/8/2003,4292.1,1031.64,0.630596544330937
9/9/2003,4263.9,1023.17,0.628575020428688
9/10/2003,4252.1,1010.92,0.629049506196138
9/11/2003,4242.2,1016.42,0.627470665746376
9/12/2003,4237.8,1018.63,0.622587473540032
9/15/2003,4260.9,1014.81,0.624297665126733
9/16/2003,4299,1029.32,0.630080020162561
9/17/2003,4293,1025.97,0.6232859636001
9/18/2003,4314.7,1039.58,0.619003404518725
9/19/2003,4257,1036.3,0.612932883849219
9/22/2003,4228.2,1022.82,0.60709082078679
9/23/2003,4221.7,1029.03,0.603864734299517
9/24/2003,4236.4,1009.38,0.603937673632081
9/25/2003,4202.2,1003.27,0.602881774883945
9/26/2003,4157.1,996.85,0.602518527444719
9/29/2003,4142.7,1006.58,0.600889316187958
9/30/2003,4091.3,995.97,0.601684717208183
10/1/2003,4169.2,1018.22,0.599988000239995
10/2/2003,4209.1,1020.24,0.597014925373134
10/3/2003,4274,1029.85,0.601322910402886
10/6/2003,4270.1,1034.35,0.597300203082069
10/7/2003,4272,1039.25,0.601395236949723
10/8/2003,4268.6,1033.78,0.60248222677431
10/9/2003,4313.9,1038.06,0.602083207899332
10/10/2003,4311,1045.35,0.600456346823586
10/14/2003,4334.1,1049.48,0.597478640138615
10/15/2003,4368.8,1046.76,0.598874116660678
10/16/2003,4339.7,1050.07,0.596658711217184
10/17/2003,4344,1039.32,0.598050355839962
10/20/2003,4347.5,1044.68,0.597050570183295
10/21/2003,4352.3,1046.03,0.597157530156455
10/22/2003,4285.6,1030.36,0.590493061706525
10/23/2003,4240.2,1033.77,0.590214247771941
10/24/2003,4239,1028.91,0.589205750648126
10/27/2003,4251.3,1031.13,0.589900896649363
10/28/2003,4272.9,1046.79,0.589761736258552
10/29/2003,4265.7,1048.11,0.588650812338121
10/30/2003,4300.9,1046.94,0.587371512481645
10/31/2003,4287.6,1050.71,0.589761736258552
11/3/2003,4332.6,1059.02,0.595734540688669
11/4/2003,4330.3,1053.25,0.595167241995001
11/5/2003,4303.4,1051.81,0.595947556615018
11/6/2003,4324.2,1058.05,0.599053495477146
11/7/2003,4376.9,1047.11,0.598515681110845
11/10/2003,4341.8,1046.57,0.597478640138615
11/12/2003,4371.2,1058.53,0.596302921884317
11/13/2003,4373,1058.41,0.592417061611374
11/14/2003,4397,1050.35,0.593788967400986
11/17/2003,4338.9,1043.63,0.592241634586912
11/18/2003,4354.7,1034.15,0.588304506412519
11/19/2003,4327.4,1042.44,0.58885879166176
11/20/2003,4308,1033.65,0.587406015037594
11/21/2003,4319,1035.28,0.587371512481645
11/24/2003,4382.4,1052.08,0.589970501474926
11/25/2003,4388.7,1053.89,0.588824118235883
11/26/2003,4370.3,1058.45,0.585137507314219
11/28/2003,4342.6,1058.2,0.580753818456356
12/1/2003,4410,1070.12,0.581091289441571
12/2/2003,4378.9,1066.62,0.578335550286276
12/3/2003,4392,1064.73,0.579777365491651
12/4/2003,4378.2,1069.72,0.581395348837209
12/5/2003,4367,1061.5,0.579038795599305
12/8/2003,4359.8,1069.3,0.576900888427368
12/9/2003,4379.6,1060.18,0.57372346528973
12/10/2003,4335.4,1059.05,0.57319729450877
12/11/2003,4331.3,1071.21,0.57323015190599
12/12/2003,4347.6,1074.14,0.572540936676973
12/15/2003,4348,1068.04,0.573065902578797
12/16/2003,4333,1075.13,0.571102227298687
12/17/2003,4354.2,1076.48,0.567697984672154
12/18/2003,4397.3,1089.18,0.565834889379279
12/19/2003,4412.3,1088.66,0.565770862800566
12/22/2003,4424,1092.94,0.567054153671676
12/23/2003,4440.9,1096.02,0.56657223796034
12/24/2003,4444.7,1094.04,0.563443768311922
12/29/2003,4457.5,1109.48,0.564812199943519
12/30/2003,4470.4,1109.64,0.562239964016642
12/31/2003,4476.9,1111.92,0.560475283040018
1/2/2004,4510.2,1108.48,0.558596804826276
1/5/2004,4513.3,1122.22,0.552944429084877
1/6/2004,4505.2,1123.67,0.548095368594135
1/7/2004,4473,1126.33,0.549661957895894
1/8/2004,4494.2,1131.92,0.545315737812193
1/9/2004,4466.3,1121.86,0.5413598960589
1/12/2004,4449.6,1127.23,0.540219329047593
1/13/2004,4440.1,1121.22,0.542534722222222
1/14/2004,4461.4,1130.52,0.543212559074366
1/15/2004,4456.1,1132.05,0.549299642955232
1/16/2004,4487.9,1139.83,0.555679039786619
1/20/2004,4499.3,1138.77,0.549843294661022
1/21/2004,4511.2,1147.62,0.546597430992074
1/22/2004,4476.8,1143.94,0.542122953485851
1/23/2004,4460.8,1141.55,0.54935999560512
1/26/2004,4445.5,1155.37,0.549450549450549
1/27/2004,4447,1144.05,0.54713574437818
1/28/2004,4468.1,1128.48,0.544365813826892
1/29/2004,4411.5,1134.11,0.552120141342756
1/30/2004,4390.7,1131.13,0.548998078506725
2/2/2004,4381.4,1135.26,0.549994500054999
2/3/2004,4390.6,1136.03,0.544069640914037
2/4/2004,4398.5,1126.52,0.545404963185165
2/5/2004,4384.4,1128.59,0.544128849711612
2/6/2004,4402.7,1142.76,0.541741156075627
2/9/2004,4434.4,1139.81,0.538213132400431
2/10/2004,4404.9,1145.54,0.534845162325507
2/11/2004,4396,1157.76,0.530503978779841
2/12/2004,4377.7,1152.11,0.528820729772607
2/13/2004,4412,1145.81,0.531067445565587
2/17/2004,4461.5,1156.99,0.525072197427146
2/18/2004,4442.9,1151.82,0.525679440677075
2/19/2004,4515.6,1147.06,0.528513292109297
2/20/2004,4515,1144.11,0.535676023141204
2/23/2004,4524.3,1140.99,0.53516001284384
2/24/2004,4496.8,1139.09,0.529072535844664
2/25/2004,4507.5,1143.67,0.533134296529296
2/26/2004,4515.9,1144.91,0.537374388736633
2/27/2004,4492.2,1144.94,0.53835800807537
3/1/2004,4537,1155.97,0.535331905781585
3/2/2004,4540.1,1149.1,0.543892091808985
3/3/2004,4525.1,1151.03,0.549692172383465
3/4/2004,4559.1,1154.87,0.547945205479452
3/5/2004,4547.1,1156.86,0.542652485348383
3/8/2004,4553.8,1147.2,0.541389204699258
3/9/2004,4542,1140.58,0.543625985322098
3/10/2004,4545.3,1123.89,0.555555555555556
3/11/2004,4445.2,1106.78,0.555308751665926
3/12/2004,4467.4,1120.57,0.557320403499972
3/15/2004,4412.9,1104.49,0.555771688990163
3/16/2004,4428.9,1110.7,0.552333609500138
3/17/2004,4456.8,1123.75,0.551511140525039
3/18/2004,4397.9,1122.32,0.544573326798453
3/19/2004,4417.7,1109.78,0.547345374931582
3/22/2004,4333.8,1095.4,0.540979172301866
3/23/2004,4318.5,1093.95,0.540482110042158
3/24/2004,4309.4,1091.33,0.544929431638603
3/25/2004,4373.6,1109.19,0.552516713630587
3/26/2004,4357.5,1108.06,0.552364118426867
3/29/2004,4406.7,1122.47,0.550569839784177
3/30/2004,4412.8,1127,0.546956188809276
3/31/2004,4385.7,1126.21,0.543478260869565
4/1/2004,4410.7,1132.17,0.538677009265245
4/2/2004,4465.6,1141.81,0.546657191275351
4/5/2004,4480.7,1150.57,0.551267916207277
4/6/2004,4472.8,1148.16,0.544247305975836
4/7/2004,4468.7,1140.53,0.543183052688756
4/8/2004,4489.7,1139.32,0.545702592087312
4/13/2004,4515.8,1129.44,0.550660792951542
4/14/2004,4485.4,1128.17,0.558596804826276
4/15/2004,4505.5,1128.84,0.562271577171774
4/16/2004,4537.3,1134.61,0.555432126194179
4/19/2004,4546.2,1135.82,0.55386319579064
4/20/2004,4569,1118.15,0.558222619180529
4/21/2004,4539.9,1124.09,0.564334085778781
4/22/2004,4571.8,1139.93,0.565482922415743
4/23/2004,4570,1140.6,0.565802874278601
4/26/2004,4571.8,1135.53,0.56000448003584
4/27/2004,4575.7,1138.11,0.557880055788006
4/28/2004,4524.5,1122.41,0.564334085778781
4/29/2004,4519.5,1113.89,0.563348543744014
4/30/2004,4489.7,1107.3,0.563570784490532
5/4/2004,4547.2,1119.55,0.558440833193723
5/5/2004,4569.5,1121.53,0.5576622797234
5/6/2004,4516.2,1113.99,0.557382531631459
5/7/2004,4498.4,1098.7,0.560475283040018
5/10/2004,4395.2,1087.12,0.564238560063195
5/11/2004,4454.7,1095.45,0.56999544003648
5/12/2004,4412.9,1097.28,0.563602547483515
5/13/2004,4453.8,1096.44,0.56869881710646
5/14/2004,4441.8,1095.7,0.569087184156613
5/17/2004,4403,1084.1,0.565131393048884
5/18/2004,4414.4,1091.49,0.565131393048884
5/19/2004,4471.8,1088.68,0.560946878330622
5/20/2004,4428.7,1089.19,0.564652738565782
5/21/2004,4431.4,1093.56,0.559284116331096
5/24/2004,4428.9,1095.41,0.55840964931874
5/25/2004,4418,1113.05,0.551419906258616
5/26/2004,4438.3,1114.94,0.551207143644582
5/27/2004,4453.6,1121.28,0.544395448854048
5/28/2004,4430.7,1120.68,0.545553737043099
6/1/2004,4422.7,1121.2,0.544691976687183
6/2/2004,4422.8,1124.99,0.544040041347043
6/3/2004,4435.4,1116.64,0.543862511557078
6/4/2004,4454.4,1122.5,0.544454728589318
6/7/2004,4491.6,1140.42,0.543892091808985
6/8/2004,4504.8,1142.18,0.544632645280758
6/9/2004,4489.5,1131.33,0.546687076317516
6/10/2004,4486.1,1136.47,0.544069640914037
6/14/2004,4433.2,1125.29,0.551024906325766
6/15/2004,4458.6,1132.01,0.547105810263705
6/16/2004,4491.1,1133.56,0.547585149490746
6/17/2004,4493.3,1132.05,0.545226541628046
6/18/2004,4505.8,1135.02,0.544425087108014
6/21/2004,4502.2,1130.3,0.546149645002731
6/22/2004,4468.5,1134.41,0.548937805346654
6/23/2004,4486.7,1144.06,0.54993400791905
6/24/2004,4503.2,1140.65,0.548967940272288
6/25/2004,4494.1,1134.43,0.548907673729279
6/28/2004,4518.7,1133.35,0.546627309500383
6/29/2004,4512.4,1136.2,0.552791597567717
6/30/2004,4464.1,1140.84,0.55169369965795
7/1/2004,4424.7,1128.94,0.550660792951542
7/2/2004,4407.4,1125.38,0.546448087431694
7/6/2004,4370.7,1116.21,0.542799761168105
7/7/2004,4358.4,1118.33,0.538473964783803
7/8/2004,4381.1,1109.11,0.538618980932888
7/9/2004,4393.2,1112.81,0.538938291565616
7/12/2004,4360,1114.35,0.536480686695279
7/13/2004,4357.7,1115.14,0.539374325782093
7/14/2004,4372.6,1111.47,0.538677009265245
7/15/2004,4340.7,1106.69,0.539228902669183
7/16/2004,4339.2,1101.39,0.53453068206115
7/19/2004,4321.1,1100.9,0.533788833137611
7/20/2004,4339.4,1108.67,0.53890924768269
7/21/2004,4377.3,1093.88,0.544840361774
7/22/2004,4306.3,1096.84,0.541418516513265
7/23/2004,4326.3,1086.2,0.545821734621473
7/26/2004,4287,1084.07,0.543685097591475
7/27/2004,4324.9,1094.83,0.548877545419617
7/28/2004,4356.2,1095.42,0.548787180331468
7/29/2004,4418.7,1100.43,0.550236601738748
7/30/2004,4413.1,1101.72,0.549964252323599
8/2/2004,4415.7,1106.62,0.5472555135993
8/3/2004,4429.7,1099.69,0.548155456887573
8/4/2004,4408.1,1098.63,0.548005260850504
8/5/2004,4413.4,1080.7,0.548516263507213
8/6/2004,4337.9,1063.97,0.541741156075627
8/9/2004,4314.4,1065.22,0.543389664728577
8/10/2004,4350.9,1079.04,0.543862511557078
8/11/2004,4312.2,1075.79,0.547045951859956
8/12/2004,4328.1,1063.23,0.549148819330039
8/13/2004,4301.5,1064.8,0.542534722222222
8/16/2004,4350.2,1079.34,0.543714658547195
8/17/2004,4358.7,1081.71,0.546806649168854
8/18/2004,4355.2,1095.17,0.548696844993141
8/19/2004,4362.6,1091.23,0.546060175831377
8/20/2004,4369.2,1098.35,0.549058364904189
8/23/2004,4405.3,1095.68,0.551176762387698
8/24/2004,4407.5,1096.19,0.557568999163646
8/25/2004,4411.6,1104.96,0.55663790704147
8/26/2004,4453.9,1105.09,0.557444673616144
8/27/2004,4490.1,1107.77,0.55800457563752
8/31/2004,4459.3,1104.24,0.554600410404304
9/1/2004,4502,1105.91,0.557413600891862
9/2/2004,4518.6,1118.31,0.558160303639205
9/3/2004,4550.8,1113.63,0.563094768849597
9/7/2004,4565.6,1121.3,0.563920374443129
9/8/2004,4558.4,1116.27,0.559221563583492
9/9/2004,4538,1118.38,0.560129950148434
9/10/2004,4545,1123.92,0.556204460759775
9/13/2004,4558.5,1125.82,0.556916907997327
9/14/2004,4545.6,1128.33,0.555524693072607
9/15/2004,4548.4,1120.37,0.562682871933378
9/16/2004,4556.5,1123.5,0.558378468926238
9/17/2004,4591,1128.55,0.55800457563752
9/20/2004,4579.5,1122.2,0.559284116331096
9/21/2004,4608.4,1129.3,0.557227237267358
9/22/2004,4592.3,1113.56,0.557134102178394
9/23/2004,4568.3,1108.36,0.55546297839249
9/24/2004,4578.1,1110.11,0.554600410404304
9/27/2004,4541.2,1103.52,0.553219738880283
9/28/2004,4567.3,1110.06,0.552333609500138
9/29/2004,4588.1,1114.8,0.556483027267668
9/30/2004,4570.8,1114.58,0.552791597567717
10/1/2004,4659.6,1131.5,0.556297285269248
10/4/2004,4681.8,1135.17,0.560946878330622
10/5/2004,4707.1,1134.48,0.560915413955576
10/6/2004,4706.3,1142.05,0.562113546936481
10/7/2004,4698.7,1122.14,0.561104253170239
10/8/2004,4698.9,1124.39,0.557568999163646
10/12/2004,4647.9,1121.84,0.559315397952906
10/13/2004,4634.8,1113.65,0.558971492453885
10/14/2004,4629.4,1103.29,0.556421099488093
10/15/2004,4622.7,1108.2,0.554078014184397
10/18/2004,4626.6,1114.02,0.555247084952804
10/19/2004,4655.2,1103.23,0.55435445423804
10/20/2004,4616.4,1103.66,0.549843294661022
10/21/2004,4617.4,1106.49,0.546537683773296
10/22/2004,4615.4,1095.74,0.54713574437818
10/25/2004,4564.5,1094.8,0.543360139100196
10/26/2004,4583.4,1111.09,0.544395448854048
10/27/2004,4630.1,1125.4,0.545762156852044
10/28/2004,4642.8,1127.44,0.545851528384279
10/29/2004,4624.2,1130.2,0.545107658762606
11/1/2004,4673.8,1130.51,0.545762156852044
11/2/2004,4693.2,1130.56,0.54392167527876
11/3/2004,4718.5,1143.2,0.542152344808891
11/4/2004,4728.3,1161.67,0.542299349240781
11/5/2004,4739.8,1166.17,0.539316147125445
11/8/2004,4716.6,1164.89,0.538677009265245
11/9/2004,4717.7,1162.91,0.537952552584862
11/10/2004,4734.5,1173.48,0.541242693223642
11/12/2004,4793.9,1184.17,0.539025442000862
11/15/2004,4803.1,1183.81,0.541125541125541
11/16/2004,4770.4,1175.43,0.539257981018119
11/17/2004,4795.9,1181.94,0.538213132400431
11/18/2004,4805.3,1183.55,0.540131792157286
11/19/2004,4760.8,1170.34,0.537634408602151
11/22/2004,4733.1,1177.24,0.537923614846692
11/23/2004,4742.4,1176.94,0.53438785870785
11/24/2004,4719.4,1181.76,0.531547334290119
11/26/2004,4741.5,1182.65,0.527287107830214
11/29/2004,4749.8,1178.57,0.527760185771585
11/30/2004,4703.2,1173.82,0.524301368426572
12/1/2004,4735.7,1191.37,0.518215266621755
12/2/2004,4751.2,1190.33,0.520156046814044
12/3/2004,4747.9,1191.17,0.516129032258065
12/6/2004,4722.8,1190.25,0.514853524172373
12/7/2004,4728.7,1177.07,0.513901022663035
12/8/2004,4703.9,1182.81,0.51859150547114
12/9/2004,4688.4,1189.24,0.521240552514986
12/10/2004,4694,1188,0.522629873523571
12/13/2004,4736.8,1198.68,0.519885625162464
12/14/2004,4722.8,1203.38,0.519777535214928
12/15/2004,4728.2,1205.72,0.514244574719737
12/16/2004,4735.2,1203.21,0.516129032258065
